ffi_h_code,distance_km,name
0134003,12.739057518370698,Rio Amazonas
0134003,0.3622108705799545,Rio Itaya
0134003,79.61631452330266,Qda Vainilla
0134003,41.37853666254308,Rio Maniti
0134004,12.731780254674266,Rio Amazonas
0134004,0.329500696845288,Rio Itaya
0134004,79.609954098524085,Qda Vainilla
0134004,41.371095968073135,Rio Maniti
0134005,12.743039753320923,Rio Amazonas
0134005,0.31842952982613676,Rio Itaya
0134005,79.62163009604365,Qda Vainilla
0134005,41.38225544358567,Rio Maniti
0134006,12.76928242475182,Rio Amazonas
0134006,0.3358340893937003,Rio Itaya
0134006,79.6476407741193,Qda Vainilla
0134006,41.40855246535909,Rio Maniti
0134007,12.815510493014667,Rio Amazonas
0134007,0.31631589776610447,Rio Itaya
0134007,79.69487039557917,Qda Vainilla
0134007,41.4544851046643,Rio Maniti
0134008,12.845999128338077,Rio Amazonas
0134008,0.31048901335896123,Rio Itaya
0134008,79.72579041687797,Qda Vainilla
0134008,41.48480615903239,Rio Maniti
0134009,12.811941353594905,Rio Amazonas
0134009,0.21808063606406988,Rio Itaya
0134009,79.69349080257763,Qda Vainilla
0134009,41.44973647094845,Rio Maniti
0106034,0.04233260851874449,Rio Amazonas
0106034,38.86181474918093,Rio Itaya
0106034,28.061558777787766,Qda Vainilla
0106034,12.02643423887297,Rio Maniti
0106035,0.0635359635899552,Rio Amazonas
0106035,38.82031785240516,Rio Itaya
0106035,28.132119510405982,Qda Vainilla
0106035,12.087428057423852,Rio Maniti
0106036,0.052476631227000074,Rio Amazonas
0106036,38.78457970639774,Rio Itaya
0106036,28.154816549958902,Qda Vainilla
0106036,12.098816049030976,Rio Maniti
0106037,0.060233606736830383,Rio Amazonas
0106037,38.77320805270767,Rio Itaya
0106037,28.172664895572904,Qda Vainilla
0106037,12.113958591800717,Rio Maniti
0106038,0.027612069304603904,Rio Amazonas
0106038,38.726755145658466,Rio Itaya
0106038,28.17887262999519,Qda Vainilla
0106038,12.103666455170469,Rio Maniti
0106039,0.16226143926398434,Rio Amazonas
0106039,39.60361726305265,Rio Itaya
0106039,27.396173454144424,Qda Vainilla
0106039,11.598424112125537,Rio Maniti
0106040,0.05880410448776263,Rio Amazonas
0106040,39.57582199252519,Rio Itaya
0106040,27.307900562251156,Qda Vainilla
0106040,11.49142373247334,Rio Maniti
0106021,0.1199185295071996,Rio Amazonas
0106021,39.0708657694608,Rio Itaya
0106021,27.926394534674916,Qda Vainilla
0106021,11.959152640298417,Rio Maniti
0106022,0.12326069598320326,Rio Amazonas
0106022,39.05912970698399,Rio Itaya
0106022,27.941923647950023,Qda Vainilla
0106022,11.971454783032991,Rio Maniti
0106023,0.14777007698635902,Rio Amazonas
0106023,39.06490088181417,Rio Itaya
0106023,27.963461549218795,Qda Vainilla
0106023,11.99694991627059,Rio Maniti
0106024,0.14878096031166554,Rio Amazonas
0106024,39.05285763255992,Rio Itaya
0106024,27.976706837447647,Qda Vainilla
0106024,12.006668390432392,Rio Maniti
0106025,0.147340244459433,Rio Amazonas
0106025,39.034477503767384,Rio Itaya
0106025,27.994297346264084,Qda Vainilla
0106025,12.018680017297198,Rio Maniti
0106055,0.03638954954064211,Rio Amazonas
0106055,40.11316015393431,Rio Itaya
0106055,26.723600653768035,Qda Vainilla
0106055,11.091946391758858,Rio Maniti
0106056,0.06205383646635366,Rio Amazonas
0106056,40.120988512513016,Rio Itaya
0106056,26.74714363409065,Qda Vainilla
0106056,11.120908729808702,Rio Maniti
0106057,0.1085561579786186,Rio Amazonas
0106057,40.1342742217078,Rio Itaya
0106057,26.791093870702085,Qda Vainilla
0106057,11.174329199460047,Rio Maniti
0106059,0.07607125703416162,Rio Amazonas
0106059,40.14430108286857,Rio Itaya
0106059,26.73487106010581,Qda Vainilla
0106059,11.118166878915739,Rio Maniti
0106060,0.05224190906858485,Rio Amazonas
0106060,40.16435843819208,Rio Itaya
0106060,26.681644079434346,Qda Vainilla
0106060,11.069762002719227,Rio Maniti
0106062,0.06549768119070384,Rio Amazonas
0106062,40.23502077024889,Rio Itaya
0106062,26.6054988920915,Qda Vainilla
0106062,11.019751018093478,Rio Maniti
0120003,23.288728121157643,Rio Amazonas
0120003,0.08477580034896352,Rio Itaya
0120003,89.03520609507052,Qda Vainilla
0120003,50.86351491015929,Rio Maniti
0120004,23.413727684709926,Rio Amazonas
0120004,0.03636658505415254,Rio Itaya
0120004,89.15009754251993,Qda Vainilla
0120004,50.98070683146667,Rio Maniti
0120005,23.381494920077824,Rio Amazonas
0120005,0.11194554665139661,Rio Itaya
0120005,89.10067844936042,Qda Vainilla
0120005,50.93395264361854,Rio Maniti
0120006,23.400007874598213,Rio Amazonas
0120006,0.16416752113556415,Rio Itaya
0120006,89.09946076559099,Qda Vainilla
0120006,50.936097953933334,Rio Maniti
0120007,23.310072775411367,Rio Amazonas
0120007,0.06231405510739933,Rio Itaya
0120007,89.05857698398492,Qda Vainilla
0120007,50.88666353068618,Rio Maniti
0120008,23.251899574324117,Rio Amazonas
0120008,0.13366967523487744,Rio Itaya
0120008,88.98219647260787,Qda Vainilla
0120008,50.81296413923632,Rio Maniti
0120009,23.276241054424794,Rio Amazonas
0120009,0.16644391329867209,Rio Itaya
0120009,88.99325675272043,Qda Vainilla
0120009,50.82633337915324,Rio Maniti
0120010,23.203115911986675,Rio Amazonas
0120010,0.07399717613879866,Rio Itaya
0120010,88.95024481614382,Qda Vainilla
0120010,50.77800878753743,Rio Maniti
0120011,23.29062538095288,Rio Amazonas
0120011,0.1877414149045636,Rio Itaya
0120011,89.00103696302773,Qda Vainilla
0120011,50.83527757805128,Rio Maniti
0120013,23.157970164424913,Rio Amazonas
0120013,0.05937521921449537,Rio Itaya
0120013,88.88068305520159,Qda Vainilla
0120013,50.71220047936559,Rio Maniti
0119002,1.988057805336207,Rio Amazonas
0119002,0.3541107226867522,Rio Itaya
0119002,58.014296906641746,Qda Vainilla
0119002,21.861394201480053,Rio Maniti
0119003,1.9741780242571247,Rio Amazonas
0119003,0.3837696837361351,Rio Itaya
0119003,58.02789637856406,Qda Vainilla
0119003,21.886003966028493,Rio Maniti
0119004,1.9538963112841112,Rio Amazonas
0119004,0.40733442991802876,Rio Itaya
0119004,58.01930407695943,Qda Vainilla
0119004,21.884327863456885,Rio Maniti
0119005,1.699209057142214,Rio Amazonas
0119005,0.6839271864049277,Rio Itaya
0119005,57.879739127766214,Qda Vainilla
0119005,21.82345218953582,Rio Maniti
0119006,1.684070718815046,Rio Amazonas
0119006,0.7034367203516477,Rio Itaya
0119006,57.874448670134676,Qda Vainilla
0119006,21.82420327963732,Rio Maniti
0119008,2.072247029331732,Rio Amazonas
0119008,0.2867754737862882,Rio Itaya
0119008,58.09016889931905,Qda Vainilla
0119008,21.922053580526505,Rio Maniti
0119009,1.6398505382666198,Rio Amazonas
0119009,0.7462977652850536,Rio Itaya
0119009,57.84292697812232,Qda Vainilla
0119009,21.804019715531936,Rio Maniti
0123034,1.3916569855642065,Rio Amazonas
0123034,0.009318471380300565,Rio Itaya
0123034,57.92583963320204,Qda Vainilla
0123034,22.200318799546004,Rio Maniti
0123035,1.3930537865879193,Rio Amazonas
0123035,0.014606652254642269,Rio Itaya
0123035,57.927692673915594,Qda Vainilla
0123035,22.20374627450969,Rio Maniti
0123036,1.3935706600413555,Rio Amazonas
0123036,0.002677261079188995,Rio Itaya
0123036,57.926687642133096,Qda Vainilla
0123036,22.197123088686944,Rio Maniti
0123037,1.3983227817437078,Rio Amazonas
0123037,0.0041874979443216635,Rio Itaya
0123037,57.93127704058766,Qda Vainilla
0123037,22.200783591525106,Rio Maniti
0123038,1.4305961990604685,Rio Amazonas
0123038,0.00288936455535008,Rio Itaya
0123038,57.963458739152784,Qda Vainilla
0123038,22.230382386519985,Rio Maniti
0123039,1.427501826405533,Rio Amazonas
0123039,0.004482965204626536,Rio Itaya
0123039,57.96024441966393,Qda Vainilla
0123039,22.226943041366415,Rio Maniti
0123001,1.1802825483852724,Rio Amazonas
0123001,5.379181477487464e-4,Rio Itaya
0123001,57.714953043872605,Qda Vainilla
0123001,22.006145924351582,Rio Maniti
0123002,1.1706787632426903,Rio Amazonas
0123002,0.0016853436188583157,Rio Itaya
0123002,57.705607140272235,Qda Vainilla
0123002,21.998436895098575,Rio Maniti
0123004,1.1869577274679493,Rio Amazonas
0123004,0.03257339137732059,Rio Itaya
0123004,57.71876972703206,Qda Vainilla
0123004,21.99891359020745,Rio Maniti
0123005,1.2049822082540986,Rio Amazonas
0123005,0.002404649587675194,Rio Itaya
0123005,57.739329504020965,Qda Vainilla
0123005,22.0275717342357,Rio Maniti
0123006,1.2191519301206937,Rio Amazonas
0123006,0.005141429726246987,Rio Itaya
0123006,57.754073351414384,Qda Vainilla
0123006,22.043425976619798,Rio Maniti
0123007,1.2092801930522434,Rio Amazonas
0123007,0.005123585653803841,Rio Itaya
0123007,57.74426353728049,Qda Vainilla
0123007,22.034546164808916,Rio Maniti
0123008,1.226080525649004,Rio Amazonas
0123008,0.036035876777493744,Rio Itaya
0123008,57.757340787614666,Qda Vainilla
0123008,22.032674955622372,Rio Maniti
0123010,1.24155171459543,Rio Amazonas
0123010,0.002090249675040738,Rio Itaya
0123010,57.77606025073597,Qda Vainilla
0123010,22.062301987036822,Rio Maniti
0123011,1.2719203809107626,Rio Amazonas
0123011,0.038380476279637414,Rio Itaya
0123011,57.80268512348413,Qda Vainilla
0123011,22.07295971260584,Rio Maniti
0123013,1.2503925487911949,Rio Amazonas
0123013,0.0023700473549235017,Rio Itaya
0123013,57.78445163551025,Qda Vainilla
0123013,22.068411084651856,Rio Maniti
0123014,1.290941194962217,Rio Amazonas
0123014,0.046507808471029116,Rio Itaya
0123014,57.8208765554777,Qda Vainilla
0123014,22.086747806104764,Rio Maniti
0123015,1.2716854366321366,Rio Amazonas
0123015,0.00241080478207887,Rio Itaya
0123015,57.80602885555095,Qda Vainilla
0123015,22.089530264835645,Rio Maniti
0123016,1.2781674286149864,Rio Amazonas
0123016,0.004134554339873564,Rio Itaya
0123016,57.81189344740521,Qda Vainilla
0123016,22.092663556937723,Rio Maniti
0123018,1.2772548669415713,Rio Amazonas
0123018,0.013929802735892281,Rio Itaya
0123018,57.81257777651547,Qda Vainilla
0123018,22.099288344292674,Rio Maniti
0123020,1.2818874662982558,Rio Amazonas
0123020,0.013967152528703035,Rio Itaya
0123020,57.81472610723729,Qda Vainilla
0123020,22.091963036082795,Rio Maniti
0123021,1.2886454141087715,Rio Amazonas
0123021,0.021028806423574953,Rio Itaya
0123021,57.824521669681225,Qda Vainilla
0123021,22.11245877096393,Rio Maniti
0138015,0.9044847943744778,Rio Amazonas
0138015,0.42838337408352123,Rio Itaya
0138015,56.72510978883137,Qda Vainilla
0138015,20.730239785501386,Rio Maniti
0138016,0.9355478889953919,Rio Amazonas
0138016,0.4631249556184007,Rio Itaya
0138016,56.775706574645326,Qda Vainilla
0138016,20.776199829674628,Rio Maniti
0138017,0.8798273854475341,Rio Amazonas
0138017,0.40705947724854324,Rio Itaya
0138017,56.74201705770506,Qda Vainilla
0138017,20.758596236104214,Rio Maniti
0132018,12.803556659514786,Rio Amazonas
0132018,0.1306353730848251,Rio Itaya
0132018,79.63910438603887,Qda Vainilla
0132018,41.35907643073639,Rio Maniti
0132019,12.785549023553266,Rio Amazonas
0132019,0.14970497782613698,Rio Itaya
0132019,79.6203914282548,Qda Vainilla
0132019,41.34023132068672,Rio Maniti
0132021,12.774733203364638,Rio Amazonas
0132021,0.16976170180033417,Rio Itaya
0132021,79.60822169098718,Qda Vainilla
0132021,41.32779413328838,Rio Maniti
0132022,12.775699553298198,Rio Amazonas
0132022,0.14166638486967692,Rio Itaya
0132022,79.6121174609485,Qda Vainilla
0132022,41.33229571259079,Rio Maniti
0132029,12.672843722748548,Rio Amazonas
0132029,0.16991307480815052,Rio Itaya
0132029,79.51745176725589,Qda Vainilla
0132029,41.2396088661341,Rio Maniti
0132028,12.697364908140763,Rio Amazonas
0132028,0.20045201773163787,Rio Itaya
0132028,79.53402329638257,Qda Vainilla
0132028,41.254316540838126,Rio Maniti
0132027,12.698058008170873,Rio Amazonas
0132027,0.20485804018653797,Rio Itaya
0132027,79.53403961628774,Qda Vainilla
0132027,41.25418841789636,Rio Maniti
0132026,12.734331050831072,Rio Amazonas
0132026,0.16589404922974446,Rio Itaya
0132026,79.5715049148915,Qda Vainilla
0132026,41.291878878539535,Rio Maniti
0132025,12.745145906762621,Rio Amazonas
0132025,0.15530030468905642,Rio Itaya
0132025,79.5825560712701,Qda Vainilla
0132025,41.302972414246945,Rio Maniti
0132030,12.797378112240967,Rio Amazonas
0132030,0.11618222825111313,Rio Itaya
0132030,79.63489418716527,Qda Vainilla
0132030,41.35529117661077,Rio Maniti
0132031,12.953897675108013,Rio Amazonas
0132031,0.06363012078602517,Rio Itaya
0132031,79.78850302483943,Qda Vainilla
0132031,41.5081594340513,Rio Maniti
0132010,12.792739222707137,Rio Amazonas
0132010,0.0810364283443774,Rio Itaya
0132010,79.63462804808951,Qda Vainilla
0132010,41.35602233519877,Rio Maniti
0132009,12.790546321889247,Rio Amazonas
0132009,0.07588203794498201,Rio Itaya
0132009,79.63332640806784,Qda Vainilla
0132009,41.35493610018248,Rio Maniti
0132008,12.78958277953029,Rio Amazonas
0132008,0.06916846460601421,Rio Itaya
0132008,79.63331251645315,Qda Vainilla
0132008,41.355155062951525,Rio Maniti
0132007,12.78535273289691,Rio Amazonas
0132007,0.05538909735821668,Rio Itaya
0132007,79.63140688851281,Qda Vainilla
0132007,41.35384133267698,Rio Maniti
0132006,12.793417571587343,Rio Amazonas
0132006,0.042746998451791085,Rio Itaya
0132006,79.64061739097903,Qda Vainilla
0132006,41.363346581180416,Rio Maniti
0132005,12.76641792474469,Rio Amazonas
0132005,0.06609844904345218,Rio Itaya
0132005,79.61434900330268,Qda Vainilla
0132005,41.33729669368272,Rio Maniti
0132004,12.750557347571792,Rio Amazonas
0132004,0.08293122165526207,Rio Itaya
0132004,79.59812814691702,Qda Vainilla
0132004,41.320991616526186,Rio Maniti
0132003,12.704796887573437,Rio Amazonas
0132003,0.11046342847259215,Rio Itaya
0132003,79.55660103731299,Qda Vainilla
0132003,41.28069773734707,Rio Maniti
0132002,12.694522358301946,Rio Amazonas
0132002,0.11789837343019954,Rio Itaya
0132002,79.54832930800296,Qda Vainilla
0132002,41.273044701223206,Rio Maniti
0132011,12.792715799890285,Rio Amazonas
0132011,0.08073213752706983,Rio Itaya
0132011,79.63464610908352,Qda Vainilla
0132011,41.35605027033457,Rio Maniti
0132012,12.79902422253631,Rio Amazonas
0132012,0.084431401171432,Rio Itaya
0132012,79.63981028094781,Qda Vainilla
0132012,41.360940555020235,Rio Maniti
0132013,12.796823977961509,Rio Amazonas
0132013,0.0944212546798025,Rio Itaya
0132013,79.63665460417879,Qda Vainilla
0132013,41.35756702318741,Rio Maniti
0132014,12.798414298084992,Rio Amazonas
0132014,0.1044093679553376,Rio Itaya
0132014,79.63707491015921,Qda Vainilla
0132014,41.35772276068465,Rio Maniti
0132015,12.787970791251055,Rio Amazonas
0132015,0.12012726936732764,Rio Itaya
0132015,79.62575376167129,Qda Vainilla
0132015,41.346216557431845,Rio Maniti
0132016,12.792346979977308,Rio Amazonas
0132016,0.1138894862543639,Rio Itaya
0132016,79.63046267174639,Qda Vainilla
0132016,41.35099489317658,Rio Maniti
0132017,12.78140998748175,Rio Amazonas
0132017,0.12831220977849828,Rio Itaya
0132017,79.61881361270888,Qda Vainilla
0132017,41.33919910363062,Rio Maniti
0126001,7.507589190300187,Rio Amazonas
0126001,0.1856503313787327,Rio Itaya
0126001,74.15860734323279,Qda Vainilla
0126001,36.00114197638334,Rio Maniti
0126002,7.546798163889136,Rio Amazonas
0126002,0.18216436821836873,Rio Itaya
0126002,74.20403307577743,Qda Vainilla
0126002,36.04518818415745,Rio Maniti
0126003,7.617209519041736,Rio Amazonas
0126003,0.17828558834131697,Rio Itaya
0126003,74.28546900175982,Qda Vainilla
0126003,36.124125816346435,Rio Maniti
0126004,7.724352393232429,Rio Amazonas
0126004,0.1731885932189489,Rio Itaya
0126004,74.40814375599346,Qda Vainilla
0126004,36.24318973279999,Rio Maniti
0126005,7.81884773675196,Rio Amazonas
0126005,0.17174658184498554,Rio Itaya
0126005,74.51526436948701,Qda Vainilla
0126005,36.347286899966335,Rio Maniti
0126006,7.879773997650705,Rio Amazonas
0126006,0.17718404128504364,Rio Itaya
0126006,74.58390239220161,Qda Vainilla
0126006,36.41403338100665,Rio Maniti
0126007,7.934192216333269,Rio Amazonas
0126007,0.1803283663487125,Rio Itaya
0126007,74.64541886490021,Qda Vainilla
0126007,36.47376041351375,Rio Maniti
0126008,7.971078534403262,Rio Amazonas
0126008,0.18632030179594014,Rio Itaya
0126008,74.68684136192995,Qda Vainilla
0126008,36.51402630005625,Rio Maniti
0126009,7.989325397462087,Rio Amazonas
0126009,0.1931501030756696,Rio Itaya
0126009,74.70641519342941,Qda Vainilla
0126009,36.5332874811643,Rio Maniti
0126010,8.095641213556995,Rio Amazonas
0126010,0.20650230805350342,Rio Itaya
0126010,74.82344373494558,Qda Vainilla
0126010,36.64756964814657,Rio Maniti
0126011,8.138860773379774,Rio Amazonas
0126011,0.19641274206185616,Rio Itaya
0126011,74.87146449900315,Qda Vainilla
0126011,36.694307251269414,Rio Maniti
0126012,8.191807210214693,Rio Amazonas
0126012,0.1812142549235763,Rio Itaya
0126012,74.92997628711376,Qda Vainilla
0126012,36.751313016940244,Rio Maniti
0126013,8.24574903380925,Rio Amazonas
0126013,0.17617109617429338,Rio Itaya
0126013,74.98892683553944,Qda Vainilla
0126013,36.808901356239616,Rio Maniti
0126014,8.287328255359414,Rio Amazonas
0126014,0.17365188887511368,Rio Itaya
0126014,75.0340472691563,Qda Vainilla
0126014,36.85305264246667,Rio Maniti
